Evaporation residue cross section (mb) calculated using Monte-Carlo procedure (statistics: 43050 events for each energy)
Ecm(MeV)	E^*(MeV)	Sigma_fus	Sigma_surv	Sigma_fiss	3n	4n	5n	7n	6n	2n	8n	9n	
83.18320	49.74320	4.99778E+2	1.99911E+1	4.79787E+2	0.12770E+0	7.01198E+0	1.12842E+1	0.0	0.0	0.0	0.0	0.0
84.18540	50.74540	5.41358E+2	1.81962E+1	5.23162E+2	7.54506E-2	4.60249E+0	1.15565E+1	0.0	2.51502E-2	0.0	0.0	0.0
85.18760	51.74760	5.81813E+2	1.72314E+1	5.64582E+2	4.05445E-2	3.90578E+0	1.13930E+1	0.0	4.05445E-2	0.0	0.0	0.0
86.18980	52.74980	6.21183E+2	1.65937E+1	6.04589E+2	4.32880E-2	2.61171E+0	1.18032E+1	0.0	0.25972E+0	0.0	0.0	0.0
87.19200	53.75200	6.59506E+2	1.58251E+1	6.43681E+2	0.0	1.99154E+0	1.09688E+1	0.0	0.39830E+0	0.0	0.0	0.0
88.19420	54.75420	6.96820E+2	1.42925E+1	6.82528E+2	0.0	1.52151E+0	1.02136E+1	0.0	0.69601E+0	0.0	0.0	0.0
89.19650	55.75650	7.33161E+2	1.27388E+1	7.20422E+2	0.0	1.02183E+0	8.77068E+0	0.0	0.81746E+0	0.0	0.0	0.0
90.19870	56.75870	7.68560E+2	1.22648E+1	7.56296E+2	0.0	0.71411E+0	8.19441E+0	0.0	1.58889E+0	0.0	0.0	0.0
91.20090	57.76090	8.03051E+2	1.18266E+1	7.91225E+2	3.73078E-2	0.35442E+0	7.68542E+0	0.0	1.66020E+0	0.0	0.0	0.0
92.20310	58.76310	8.36664E+2	1.18552E+1	8.24809E+2	1.94347E-2	0.36926E+0	6.49119E+0	0.0	2.74029E+0	0.0	0.0	0.0
93.20530	59.76530	8.69429E+2	1.08451E+1	8.58584E+2	0.0	0.16156E+0	5.77600E+0	2.01958E-2	2.68604E+0	0.0	0.0	0.0
94.20760	60.76760	9.01373E+2	9.84077E+0	8.91532E+2	0.0	0.18844E+0	4.37600E+0	0.0	3.18255E+0	0.0	0.0	0.0
95.20980	61.76980	9.32524E+2	8.88118E+0	9.23643E+2	0.0	8.66456E-2	3.48749E+0	6.49842E-2	3.29253E+0	0.0	0.0	0.0
96.21200	62.77200	9.62907E+2	8.76794E+0	9.54139E+2	0.0	8.94687E-2	2.61696E+0	0.11183E+0	3.35508E+0	0.0	0.0	0.0
97.21420	63.77420	9.92547E+2	8.71505E+0	9.83832E+2	0.0	0.0	2.49001E+0	9.22227E-2	3.68891E+0	0.0	0.0	0.0
98.21640	64.77640	1.02147E+3	8.30461E+0	1.01316E+3	0.0	0.0	1.70838E+0	0.16609E+0	4.00994E+0	0.0	0.0	0.0
99.21870	65.77870	1.04969E+3	6.99794E+0	1.04269E+3	0.0	4.87661E-2	1.26792E+0	0.21944E+0	3.04788E+0	0.0	0.0	0.0
100.22100	66.78100	1.07724E+3	7.90729E+0	1.06934E+3	0.0	0.0	1.45134E+0	0.30027E+0	3.37811E+0	0.0	0.0	0.0
101.22300	67.78300	1.10415E+3	7.28404E+0	1.09686E+3	0.0	0.0	1.07722E+0	0.30777E+0	3.48813E+0	0.0	0.0	0.0
102.22500	68.78500	1.13043E+3	6.66970E+0	1.12376E+3	0.0	2.62586E-2	0.81401E+0	0.65646E+0	2.78342E+0	0.0	0.0	0.0
103.22800	69.78800	1.15612E+3	6.44525E+0	1.14967E+3	0.0	2.68552E-2	0.69823E+0	0.61767E+0	2.63181E+0	0.0	2.68552E-2	0.0
104.23000	70.79000	1.18119E+3	7.07892E+0	1.17411E+3	0.0	0.0	0.46644E+0	1.12495E+0	2.44195E+0	0.0	0.0	0.0
105.23200	71.79200	1.20564E+3	5.71316E+0	1.19993E+3	0.0	0.0	0.25205E+0	0.98019E+0	1.87638E+0	0.0	0.0	0.0
106.23400	72.79400	1.22949E+3	6.19744E+0	1.22330E+3	0.0	0.0	0.39983E+0	0.99958E+0	2.19909E+0	0.0	0.0	0.0
107.23600	73.79600	1.25283E+3	6.16956E+0	1.24666E+3	0.0	0.0	0.20371E+0	1.54239E+0	1.65880E+0	0.0	0.0	0.0
108.23900	74.79900	1.27575E+3	6.13427E+0	1.26962E+3	0.0	0.0	0.20743E+0	1.00756E+0	1.80768E+0	0.0	0.0	0.0
109.24100	75.80100	1.29820E+3	5.39787E+0	1.29280E+3	0.0	0.0	0.15077E+0	1.53794E+0	1.02529E+0	0.0	0.0	0.0
110.24300	76.80300	1.32000E+3	5.91778E+0	1.31408E+3	0.0	0.0	0.15331E+0	1.56377E+0	1.07317E+0	0.0	9.19862E-2	0.0
111.24500	77.80500	1.34120E+3	6.32434E+0	1.33487E+3	0.0	0.0	9.34631E-2	2.08734E+0	0.87232E+0	0.0	6.23088E-2	0.0
112.24800	78.80800	1.36210E+3	5.37880E+0	1.35672E+3	0.0	0.0	0.0	1.45544E+0	0.98084E+0	0.0	3.16400E-2	0.0
113.25000	79.81000	1.38270E+3	5.33167E+0	1.37737E+3	0.0	0.0	3.21185E-2	1.47745E+0	0.51389E+0	0.0	0.0	0.0
114.25200	80.81200	1.40263E+3	5.14784E+0	1.39748E+3	0.0	0.0	0.0	1.69423E+0	0.39097E+0	0.0	9.77440E-2	0.0
115.25400	81.81400	1.42205E+3	4.72364E+0	1.41732E+3	0.0	0.0	0.0	0.99097E+0	0.29729E+0	0.0	0.13213E+0	0.0
116.25600	82.81600	1.44132E+3	5.22289E+0	1.43610E+3	0.0	0.0	0.0	1.10484E+0	0.70308E+0	0.0	0.26784E+0	0.0
117.25900	83.81900	1.46001E+3	5.01931E+0	1.45499E+3	0.0	0.0	0.0	1.25483E+0	0.30522E+0	0.0	0.23740E+0	0.0
118.26100	84.82100	1.47822E+3	5.15059E+0	1.47307E+3	0.0	0.0	0.0	1.13313E+0	0.37771E+0	0.0	0.34337E+0	0.0
119.26300	85.82300	1.49642E+3	4.79689E+0	1.49162E+3	0.0	0.0	0.0	1.35564E+0	0.10428E+0	0.0	0.24332E+0	0.0
120.26500	86.82500	1.51377E+3	4.64152E+0	1.50913E+3	0.0	0.0	0.0	0.84391E+0	0.21097E+0	0.0	0.21097E+0	0.0
121.26700	87.82700	1.53079E+3	4.16034E+0	1.52663E+3	0.0	0.0	0.0	0.85340E+0	0.21335E+0	0.0	0.32002E+0	0.0
122.27000	88.83000	1.54823E+3	4.35159E+0	1.54388E+3	0.0	0.0	0.0	0.82716E+0	0.25174E+0	0.0	0.32367E+0	0.10789E+0
123.27200	89.83200	1.56415E+3	4.83232E+0	1.55931E+3	0.0	0.0	0.0	0.79933E+0	0.25433E+0	0.0	0.43599E+0	0.0
124.27400	90.83400	1.58026E+3	3.92770E+0	1.57633E+3	0.0	0.0	0.0	0.40378E+0	7.34149E-2	0.0	0.58731E+0	0.0
125.27600	91.83600	1.59689E+3	4.78509E+0	1.59210E+3	0.0	0.0	0.0	0.66768E+0	0.0	0.0	0.66768E+0	0.0
126.27900	92.83900	1.61125E+3	3.89245E+0	1.60736E+3	0.0	0.0	0.0	0.44913E+0	3.74275E-2	0.0	0.48655E+0	7.48550E-2
127.28100	93.84100	1.62719E+3	4.38454E+0	1.62281E+3	0.0	0.0	0.0	0.52916E+0	7.55954E-2	0.0	0.75595E+0	0.0
128.28300	94.84300	1.64219E+3	4.50124E+0	1.63769E+3	0.0	0.0	0.0	0.38146E+0	3.81461E-2	0.0	0.57219E+0	3.81461E-2

