Evaporation residue cross section (mb) calculated using Monte-Carlo procedure (statistics: 10689 events for each energy)
Ecm(MeV)	E^*(MeV)	Sigma_fus	Sigma_surv	Sigma_fiss	3n	4n	5n	6n	7n	2n	8n	9n	
88.19420	54.75420	6.96820E+2	2.77059E+1	6.69115E+2	0.0	2.86838E+0	1.94267E+1	0.84747E+0	0.0	0.0	0.0	0.0
89.19650	55.75650	7.33161E+2	2.82592E+1	7.04901E+2	0.0	2.60643E+0	1.90681E+1	1.64616E+0	0.0	0.0	0.0	0.0
90.19870	56.75870	7.68560E+2	2.89765E+1	7.39584E+2	0.0	2.15706E+0	1.86945E+1	3.09179E+0	0.0	0.0	0.0	0.0
91.20090	57.76090	8.03051E+2	2.67458E+1	7.76306E+2	0.0	1.20206E+0	1.57770E+1	4.28234E+0	0.0	0.0	0.0	0.0
92.20310	58.76310	8.36664E+2	2.51258E+1	8.11539E+2	0.0	1.01755E+0	1.33065E+1	5.94878E+0	0.0	0.0	0.0	0.0
93.20530	59.76530	8.69429E+2	2.66790E+1	8.42750E+2	0.0	0.89472E+0	1.39902E+1	6.66977E+0	0.0	0.0	0.0	0.0
94.20760	60.76760	9.01373E+2	2.56355E+1	8.75737E+2	0.0	0.75894E+0	1.17215E+1	7.25213E+0	0.0	0.0	0.0	0.0
95.20980	61.76980	9.32524E+2	2.53000E+1	9.07224E+2	0.0	0.26172E+0	1.02945E+1	7.67725E+0	8.72414E-2	0.0	0.0	0.0
96.21200	62.77200	9.62907E+2	2.20706E+1	9.40837E+2	0.0	0.45042E+0	8.37781E+0	8.37781E+0	0.0	0.0	0.0	0.0
97.21420	63.77420	9.92547E+2	2.50713E+1	9.67476E+2	0.0	9.28569E-2	8.35712E+0	1.04928E+1	0.46428E+0	0.0	0.0	0.0
98.21640	64.77640	1.02147E+3	2.36995E+1	9.97768E+2	0.0	0.19112E+0	6.49825E+0	1.08941E+1	0.19112E+0	0.0	0.0	0.0
99.21870	65.77870	1.04969E+3	2.26849E+1	1.02701E+3	0.0	9.82029E-2	6.18678E+0	9.62389E+0	0.98202E+0	0.0	0.0	0.0
100.22100	66.78100	1.07724E+3	1.88460E+1	1.05840E+3	0.0	0.0	3.12420E+0	8.96946E+0	0.70546E+0	0.0	0.0	0.0
101.22300	67.78300	1.10415E+3	2.41717E+1	1.07998E+3	0.0	0.0	3.92531E+0	9.09019E+0	1.44617E+0	0.0	0.0	0.0
102.22500	68.78500	1.13043E+3	1.86132E+1	1.11182E+3	0.0	0.0	2.53816E+0	7.40297E+0	1.26908E+0	0.0	0.0	0.0
103.22800	69.78800	1.15612E+3	1.99013E+1	1.13622E+3	0.0	0.0	2.16319E+0	8.54460E+0	2.16319E+0	0.0	0.0	0.0
104.23000	70.79000	1.18119E+3	2.29851E+1	1.15821E+3	0.0	0.0	2.32061E+0	9.39296E+0	2.65213E+0	0.0	0.0	0.0
105.23200	71.79200	1.20564E+3	2.15435E+1	1.18410E+3	0.0	0.0	1.46631E+0	8.45948E+0	3.15821E+0	0.0	0.0	0.0
106.23400	72.79400	1.22949E+3	1.90940E+1	1.21040E+3	0.0	0.0	1.03522E+0	5.63618E+0	2.76058E+0	0.0	0.0	0.0
107.23600	73.79600	1.25283E+3	1.86360E+1	1.23419E+3	0.0	0.0	0.46882E+0	5.74316E+0	3.86784E+0	0.0	0.0	0.0
108.23900	74.79900	1.27575E+3	2.07672E+1	1.25498E+3	0.0	0.0	0.47740E+0	6.20629E+0	5.37083E+0	0.0	0.11935E+0	0.0
109.24100	75.80100	1.29820E+3	1.90680E+1	1.27913E+3	0.0	0.0	0.60726E+0	6.07261E+0	4.25083E+0	0.0	0.0	0.0
110.24300	76.80300	1.32000E+3	2.01291E+1	1.29987E+3	0.0	0.0	0.12349E+0	5.92760E+0	4.93966E+0	0.0	0.12349E+0	0.0
111.24500	77.80500	1.34120E+3	1.74409E+1	1.32375E+3	0.0	0.0	0.12547E+0	4.14066E+0	4.26613E+0	0.0	0.25094E+0	0.0
112.24800	78.80800	1.36210E+3	2.07711E+1	1.34133E+3	0.0	0.0	0.12743E+0	3.95034E+0	4.84235E+0	0.0	0.76458E+0	0.0
113.25000	79.81000	1.38270E+3	1.94036E+1	1.36330E+3	0.0	0.0	0.25871E+0	2.19908E+0	5.95044E+0	0.0	0.12935E+0	0.0
114.25200	80.81200	1.40263E+3	1.90271E+1	1.38360E+3	0.0	0.0	0.13122E+0	1.96832E+0	6.56107E+0	0.0	0.39366E+0	0.0
115.25400	81.81400	1.42205E+3	1.86254E+1	1.40342E+3	0.0	0.0	0.13303E+0	2.26165E+0	5.58761E+0	0.0	0.39911E+0	0.0
116.25600	82.81600	1.44132E+3	1.67203E+1	1.42460E+3	0.0	0.0	0.13484E+0	0.94388E+0	4.98913E+0	0.0	0.94388E+0	0.0
117.25900	83.81900	1.46001E+3	1.61176E+1	1.44389E+3	0.0	0.0	0.27317E+0	1.36590E+0	5.05382E+0	0.0	1.77567E+0	0.0
118.26100	84.82100	1.47822E+3	1.49357E+1	1.46328E+3	0.0	0.0	0.0	0.82976E+0	4.01051E+0	0.0	1.24464E+0	0.0
119.26300	85.82300	1.49642E+3	1.94595E+1	1.47696E+3	0.0	0.0	0.13999E+0	0.55998E+0	4.89987E+0	0.0	2.09995E+0	0.0
120.26500	86.82500	1.51377E+3	1.74191E+1	1.49635E+3	0.0	0.0	0.0	0.56647E+0	4.67343E+0	0.0	2.12429E+0	0.0
121.26700	87.82700	1.53079E+3	1.97632E+1	1.51103E+3	0.0	0.0	0.0	0.28642E+0	3.72351E+0	0.0	2.86424E+0	0.0
122.27000	88.83000	1.54823E+3	1.59328E+1	1.53230E+3	0.0	0.0	0.0	0.43453E+0	3.76593E+0	0.0	1.30359E+0	0.28968E+0
123.27200	89.83200	1.56415E+3	1.75599E+1	1.54659E+3	0.0	0.0	0.14633E+0	0.58532E+0	4.09730E+0	0.0	2.19498E+0	0.0
124.27400	90.83400	1.58026E+3	1.47839E+1	1.56547E+3	0.0	0.0	0.0	0.59135E+0	2.51327E+0	0.0	2.21759E+0	0.14783E+0
125.27600	91.83600	1.59689E+3	1.49395E+1	1.58195E+3	0.0	0.0	0.0	0.14939E+0	1.79274E+0	0.0	2.53972E+0	0.0
126.27900	92.83900	1.61125E+3	1.97469E+1	1.59151E+3	0.0	0.0	0.0	0.15073E+0	3.01479E+0	0.0	2.56257E+0	0.15073E+0
127.28100	93.84100	1.62719E+3	1.76587E+1	1.60953E+3	0.0	0.0	0.0	0.60892E+0	1.67454E+0	0.0	3.04461E+0	0.30446E+0
128.28300	94.84300	1.64219E+3	1.59779E+1	1.62621E+3	0.0	0.0	0.0	0.0	1.53634E+0	0.0	2.61177E+0	0.30726E+0

