Evaporation residue cross section (mb) calculated using Monte-Carlo procedure (statistics: 10177 events for each energy)
Ecm(MeV)	E^*(MeV)	Sigma_fus	Sigma_surv	Sigma_fiss	3n	5n	4n	7n	6n	2n	8n	9n	
95.20980	61.76980	9.32524E+2	2.75533E+2	6.56991E+2	0.54978E+0	9.00728E+1	2.56565E+1	0.0	1.34697E+1	0.0	0.0	0.0
96.21200	62.77200	9.62907E+2	2.73156E+2	6.89751E+2	0.75692E+0	9.03583E+1	2.04371E+1	0.0	1.61793E+1	0.0	0.0	0.0
97.21420	63.77420	9.92547E+2	2.71714E+2	7.20833E+2	0.19505E+0	8.65078E+1	1.65798E+1	9.75285E-2	2.11637E+1	0.0	0.0	0.0
98.21640	64.77640	1.02147E+3	2.78728E+2	7.42740E+2	0.10037E+0	7.92925E+1	1.28474E+1	0.10037E+0	2.68992E+1	0.0	0.0	0.0
99.21870	65.77870	1.04969E+3	2.74568E+2	7.75123E+2	0.41257E+0	7.30256E+1	9.90177E+0	0.30943E+0	2.78487E+1	0.0	0.0	0.0
100.22100	66.78100	1.07724E+3	2.69708E+2	8.07535E+2	0.0	6.78503E+1	8.89146E+0	0.74095E+0	3.17552E+1	0.0	0.0	0.0
101.22300	67.78300	1.10415E+3	2.67764E+2	8.36384E+2	0.10849E+0	6.01059E+1	7.48612E+0	0.65096E+0	3.81901E+1	0.0	0.0	0.0
102.22500	68.78500	1.13043E+3	2.59588E+2	8.70846E+2	0.33323E+0	5.22064E+1	6.33141E+0	2.33262E+0	3.88771E+1	0.0	0.0	0.0
103.22800	69.78800	1.15612E+3	2.64236E+2	8.91881E+2	0.22720E+0	4.64628E+1	5.90725E+0	2.95362E+0	4.23732E+1	0.0	0.0	0.0
104.23000	70.79000	1.18119E+3	2.74377E+2	9.06815E+2	0.0	4.46850E+1	3.94621E+0	3.71408E+0	4.51492E+1	0.0	0.0	0.0
105.23200	71.79200	1.20564E+3	2.62761E+2	9.42884E+2	0.11846E+0	3.89758E+1	2.84322E+0	2.84322E+0	4.51362E+1	0.0	0.0	0.0
106.23400	72.79400	1.22949E+3	2.60831E+2	9.68662E+2	0.0	3.37062E+1	2.77865E+0	4.71163E+0	4.59081E+1	0.0	0.0	0.0
107.23600	73.79600	1.25283E+3	2.55810E+2	9.97019E+2	0.0	2.88063E+1	1.47725E+0	6.77072E+0	4.54253E+1	0.0	0.0	0.0
108.23900	74.79900	1.27575E+3	2.58986E+2	1.01677E+3	0.25071E+0	2.58234E+1	1.00285E+0	8.64959E+0	4.51283E+1	0.0	0.12535E+0	0.0
109.24100	75.80100	1.29820E+3	2.56911E+2	1.04129E+3	0.0	2.20683E+1	0.89293E+0	9.43962E+0	4.49020E+1	0.0	0.0	0.0
110.24300	76.80300	1.32000E+3	2.61873E+2	1.05813E+3	0.0	1.85477E+1	1.03764E+0	1.11546E+1	4.02084E+1	0.0	0.0	0.0
111.24500	77.80500	1.34120E+3	2.58171E+2	1.08303E+3	0.0	1.62098E+1	0.79072E+0	1.43648E+1	4.03268E+1	0.0	0.13178E+0	0.0
112.24800	78.80800	1.36210E+3	2.63801E+2	1.09830E+3	0.13384E+0	1.37857E+1	0.66920E+0	1.72655E+1	3.74756E+1	0.0	0.26768E+0	0.0
113.25000	79.81000	1.38270E+3	2.60182E+2	1.12252E+3	0.0	1.08692E+1	0.40759E+0	1.76625E+1	3.43739E+1	0.0	0.13586E+0	0.0
114.25200	80.81200	1.40263E+3	2.64482E+2	1.13814E+3	0.0	9.37197E+0	0.0	1.90196E+1	3.54205E+1	0.0	0.41346E+0	0.0
115.25400	81.81400	1.42205E+3	2.58503E+2	1.16354E+3	0.0	9.64147E+0	0.13973E+0	1.83048E+1	3.15793E+1	0.0	0.97812E+0	0.0
116.25600	82.81600	1.44132E+3	2.52801E+2	1.18852E+3	0.0	5.52338E+0	0.28325E+0	1.89778E+1	2.91748E+1	0.0	0.84975E+0	0.0
117.25900	83.81900	1.46001E+3	2.55218E+2	1.20479E+3	0.0	6.45577E+0	0.0	2.06585E+1	2.69708E+1	0.0	0.57384E+0	0.0
118.26100	84.82100	1.47822E+3	2.46200E+2	1.23202E+3	0.0	4.06702E+0	0.29050E+0	2.07709E+1	2.35306E+1	0.0	1.16201E+0	0.0
119.26300	85.82300	1.49642E+3	2.58643E+2	1.23778E+3	0.0	5.29342E+0	0.14704E+0	2.16148E+1	2.22030E+1	0.0	1.02928E+0	0.0
120.26500	86.82500	1.51377E+3	2.50782E+2	1.26299E+3	0.0	4.16483E+0	0.14874E+0	2.23116E+1	2.21629E+1	0.0	1.63618E+0	0.0
121.26700	87.82700	1.53079E+3	2.34801E+2	1.29599E+3	0.0	3.30917E+0	0.30083E+0	2.27130E+1	1.60946E+1	0.0	2.25625E+0	0.0
122.27000	88.83000	1.54823E+3	2.53906E+2	1.29433E+3	0.0	2.12983E+0	0.30426E+0	2.11462E+1	1.82557E+1	0.0	1.67344E+0	0.0
123.27200	89.83200	1.56415E+3	2.53134E+2	1.31101E+3	0.0	2.45911E+0	0.15369E+0	2.41300E+1	1.47546E+1	0.0	3.53497E+0	0.0
124.27400	90.83400	1.58026E+3	2.44562E+2	1.33569E+3	0.0	2.17388E+0	0.15527E+0	2.31363E+1	1.33538E+1	0.0	3.88193E+0	0.15527E+0
125.27600	91.83600	1.59689E+3	2.51215E+2	1.34567E+3	0.0	2.66749E+0	0.0	2.21245E+1	1.11407E+1	0.0	3.45205E+0	0.0
126.27900	92.83900	1.61125E+3	2.48726E+2	1.36253E+3	0.0	1.42491E+0	0.0	2.18486E+1	1.25075E+1	0.0	5.06634E+0	0.15832E+0
127.28100	93.84100	1.62719E+3	2.39354E+2	1.38784E+3	0.0	0.79944E+0	0.0	2.04658E+1	1.11922E+1	0.0	5.59612E+0	0.47966E+0
128.28300	94.84300	1.64219E+3	2.42690E+2	1.39950E+3	0.0	0.64545E+0	0.0	1.93635E+1	6.77724E+0	0.0	4.51816E+0	0.16136E+0

